state_code,year,race,origin,sex,age_group,lfpr,source
MT,2023,other,non-hisp,m,75-79,0.1236,synthetic_seed
MT,2023,other,non-hisp,f,75-79,0.068,synthetic_seed
MT,2023,other,non-hisp,m,80-84,0.0593,synthetic_seed
MT,2023,other,non-hisp,f,80-84,0.0289,synthetic_seed
MT,2023,other,non-hisp,m,85+,0.0201,synthetic_seed
MT,2023,other,non-hisp,f,85+,0.0101,synthetic_seed
MT,2023,other,hisp,m,0-4,0.0,synthetic_seed
MT,2023,other,hisp,f,0-4,0.0,synthetic_seed
MT,2023,other,hisp,m,5-9,0.0,synthetic_seed
MT,2023,other,hisp,f,5-9,0.0,synthetic_seed
MT,2023,other,hisp,m,10-14,0.0,synthetic_seed
MT,2023,other,hisp,f,10-14,0.0,synthetic_seed
MT,2023,other,hisp,m,15-19,0.3659,synthetic_seed
MT,2023,other,hisp,f,15-19,0.3192,synthetic_seed
MT,2023,other,hisp,m,20-24,0.753,synthetic_seed
MT,2023,other,hisp,f,20-24,0.6855,synthetic_seed
MT,2023,other,hisp,m,25-29,0.8912,synthetic_seed
MT,2023,other,hisp,f,25-29,0.7521,synthetic_seed
MT,2023,other,hisp,m,30-34,0.8912,synthetic_seed
MT,2023,other,hisp,f,30-34,0.7611,synthetic_seed
MT,2023,other,hisp,m,35-39,0.8933,synthetic_seed
MT,2023,other,hisp,f,35-39,0.7294,synthetic_seed
MT,2023,other,hisp,m,40-44,0.8836,synthetic_seed
MT,2023,other,hisp,f,40-44,0.777,synthetic_seed
MT,2023,other,hisp,m,45-49,0.8678,synthetic_seed
MT,2023,other,hisp,f,45-49,0.7545,synthetic_seed
MT,2023,other,hisp,m,50-54,0.8176,synthetic_seed
MT,2023,other,hisp,f,50-54,0.7209,synthetic_seed
MT,2023,other,hisp,m,55-59,0.7614,synthetic_seed
MT,2023,other,hisp,f,55-59,0.6417,synthetic_seed
MT,2023,other,hisp,m,60-64,0.6103,synthetic_seed
MT,2023,other,hisp,f,60-64,0.4938,synthetic_seed
MT,2023,other,hisp,m,65-69,0.3625,synthetic_seed
MT,2023,other,hisp,f,65-69,0.2894,synthetic_seed
MT,2023,other,hisp,m,70-74,0.2305,synthetic_seed
MT,2023,other,hisp,f,70-74,0.1553,synthetic_seed
MT,2023,other,hisp,m,75-79,0.1199,synthetic_seed
MT,2023,other,hisp,f,75-79,0.0698,synthetic_seed
MT,2023,other,hisp,m,80-84,0.059,synthetic_seed
MT,2023,other,hisp,f,80-84,0.0306,synthetic_seed
MT,2023,other,hisp,m,85+,0.0196,synthetic_seed
MT,2023,other,hisp,f,85+,0.0097,synthetic_seed
NE,2023,white,non-hisp,m,0-4,0.0,synthetic_seed
NE,2023,white,non-hisp,f,0-4,0.0,synthetic_seed
NE,2023,white,non-hisp,m,5-9,0.0,synthetic_seed
NE,2023,white,non-hisp,f,5-9,0.0,synthetic_seed
NE,2023,white,non-hisp,m,10-14,0.0,synthetic_seed
NE,2023,white,non-hisp,f,10-14,0.0,synthetic_seed
NE,2023,white,non-hisp,m,15-19,0.3748,synthetic_seed
NE,2023,white,non-hisp,f,15-19,0.3101,synthetic_seed
NE,2023,white,non-hisp,m,20-24,0.759,synthetic_seed
NE,2023,white,non-hisp,f,20-24,0.7105,synthetic_seed
NE,2023,white,non-hisp,m,25-29,0.8778,synthetic_seed
NE,2023,white,non-hisp,f,25-29,0.7608,synthetic_seed
NE,2023,white,non-hisp,m,30-34,0.934,synthetic_seed
NE,2023,white,non-hisp,f,30-34,0.7309,synthetic_seed
NE,2023,white,non-hisp,m,35-39,0.9095,synthetic_seed
NE,2023,white,non-hisp,f,35-39,0.7571,synthetic_seed
NE,2023,white,non-hisp,m,40-44,0.8674,synthetic_seed
NE,2023,white,non-hisp,f,40-44,0.7504,synthetic_seed
NE,2023,white,non-hisp,m,45-49,0.8615,synthetic_seed
NE,2023,white,non-hisp,f,45-49,0.7975,synthetic_seed
NE,2023,white,non-hisp,m,50-54,0.8347,synthetic_seed
NE,2023,white,non-hisp,f,50-54,0.7338,synthetic_seed
NE,2023,white,non-hisp,m,55-59,0.755,synthetic_seed
NE,2023,white,non-hisp,f,55-59,0.6473,synthetic_seed
NE,2023,white,non-hisp,m,60-64,0.5789,synthetic_seed
NE,2023,white,non-hisp,f,60-64,0.5072,synthetic_seed
NE,2023,white,non-hisp,m,65-69,0.3758,synthetic_seed
NE,2023,white,non-hisp,f,65-69,0.2761,synthetic_seed
NE,2023,white,non-hisp,m,70-74,0.2313,synthetic_seed
NE,2023,white,non-hisp,f,70-74,0.1465,synthetic_seed
NE,2023,white,non-hisp,m,75-79,0.1207,synthetic_seed
NE,2023,white,non-hisp,f,75-79,0.0692,synthetic_seed
NE,2023,white,non-hisp,m,80-84,0.0589,synthetic_seed
NE,2023,white,non-hisp,f,80-84,0.0309,synthetic_seed
NE,2023,white,non-hisp,m,85+,0.0202,synthetic_seed
NE,2023,white,non-hisp,f,85+,0.01,synthetic_seed
NE,2023,white,hisp,m,0-4,0.0,synthetic_seed
NE,2023,white,hisp,f,0-4,0.0,synthetic_seed
NE,2023,white,hisp,m,5-9,0.0,synthetic_seed
NE,2023,white,hisp,f,5-9,0.0,synthetic_seed
NE,2023,white,hisp,m,10-14,0.0,synthetic_seed
NE,2023,white,hisp,f,10-14,0.0,synthetic_seed
NE,2023,white,hisp,m,15-19,0.3607,synthetic_seed
NE,2023,white,hisp,f,15-19,0.3228,synthetic_seed
NE,2023,white,hisp,m,20-24,0.7636,synthetic_seed
NE,2023,white,hisp,f,20-24,0.694,synthetic_seed
NE,2023,white,hisp,m,25-29,0.862,synthetic_seed
NE,2023,white,hisp,f,25-29,0.7437,synthetic_seed
NE,2023,white,hisp,m,30-34,0.8916,synthetic_seed
NE,2023,white,hisp,f,30-34,0.7404,synthetic_seed
NE,2023,white,hisp,m,35-39,0.9189,synthetic_seed
NE,2023,white,hisp,f,35-39,0.7307,synthetic_seed
NE,2023,white,hisp,m,40-44,0.8933,synthetic_seed
NE,2023,white,hisp,f,40-44,0.7542,synthetic_seed
NE,2023,white,hisp,m,45-49,0.8982,synthetic_seed
NE,2023,white,hisp,f,45-49,0.8007,synthetic_seed
NE,2023,white,hisp,m,50-54,0.8274,synthetic_seed
NE,2023,white,hisp,f,50-54,0.7563,synthetic_seed
NE,2023,white,hisp,m,55-59,0.7558,synthetic_seed
NE,2023,white,hisp,f,55-59,0.6574,synthetic_seed
NE,2023,white,hisp,m,60-64,0.6031,synthetic_seed
NE,2023,white,hisp,f,60-64,0.507,synthetic_seed
NE,2023,white,hisp,m,65-69,0.3848,synthetic_seed
NE,2023,white,hisp,f,65-69,0.2832,synthetic_seed
NE,2023,white,hisp,m,70-74,0.2294,synthetic_seed
NE,2023,white,hisp,f,70-74,0.1433,synthetic_seed
NE,2023,white,hisp,m,75-79,0.1168,synthetic_seed
NE,2023,white,hisp,f,75-79,0.0697,synthetic_seed
NE,2023,white,hisp,m,80-84,0.0618,synthetic_seed
NE,2023,white,hisp,f,80-84,0.0299,synthetic_seed
NE,2023,white,hisp,m,85+,0.0204,synthetic_seed
NE,2023,white,hisp,f,85+,0.0101,synthetic_seed
NE,2023,black,non-hisp,m,0-4,0.0,synthetic_seed
NE,2023,black,non-hisp,f,0-4,0.0,synthetic_seed
NE,2023,black,non-hisp,m,5-9,0.0,synthetic_seed
NE,2023,black,non-hisp,f,5-9,0.0,synthetic_seed
NE,2023,black,non-hisp,m,10-14,0.0,synthetic_seed
NE,2023,black,non-hisp,f,10-14,0.0,synthetic_seed
NE,2023,black,non-hisp,m,15-19,0.349,synthetic_seed
NE,2023,black,non-hisp,f,15-19,0.315,synthetic_seed
NE,2023,black,non-hisp,m,20-24,0.7207,synthetic_seed
NE,2023,black,non-hisp,f,20-24,0.6935,synthetic_seed
NE,2023,black,non-hisp,m,25-29,0.8662,synthetic_seed
NE,2023,black,non-hisp,f,25-29,0.7306,synthetic_seed
NE,2023,black,non-hisp,m,30-34,0.8663,synthetic_seed
NE,2023,black,non-hisp,f,30-34,0.7067,synthetic_seed
NE,2023,black,non-hisp,m,35-39,0.8451,synthetic_seed
NE,2023,black,non-hisp,f,35-39,0.7088,synthetic_seed
NE,2023,black,non-hisp,m,40-44,0.8561,synthetic_seed
NE,2023,black,non-hisp,f,40-44,0.7414,synthetic_seed
NE,2023,black,non-hisp,m,45-49,0.8508,synthetic_seed
NE,2023,black,non-hisp,f,45-49,0.7442,synthetic_seed
NE,2023,black,non-hisp,m,50-54,0.8221,synthetic_seed
NE,2023,black,non-hisp,f,50-54,0.733,synthetic_seed
NE,2023,black,non-hisp,m,55-59,0.7317,synthetic_seed
NE,2023,black,non-hisp,f,55-59,0.6326,synthetic_seed
NE,2023,black,non-hisp,m,60-64,0.5535,synthetic_seed
NE,2023,black,non-hisp,f,60-64,0.493,synthetic_seed
NE,2023,black,non-hisp,m,65-69,0.3722,synthetic_seed
NE,2023,black,non-hisp,f,65-69,0.2724,synthetic_seed
NE,2023,black,non-hisp,m,70-74,0.2306,synthetic_seed
NE,2023,black,non-hisp,f,70-74,0.1484,synthetic_seed
NE,2023,black,non-hisp,m,75-79,0.1176,synthetic_seed
NE,2023,black,non-hisp,f,75-79,0.065,synthetic_seed
NE,2023,black,non-hisp,m,80-84,0.0562,synthetic_seed
NE,2023,black,non-hisp,f,80-84,0.03,synthetic_seed
NE,2023,black,non-hisp,m,85+,0.019,synthetic_seed
NE,2023,black,non-hisp,f,85+,0.0098,synthetic_seed
NE,2023,black,hisp,m,0-4,0.0,synthetic_seed
NE,2023,black,hisp,f,0-4,0.0,synthetic_seed
NE,2023,black,hisp,m,5-9,0.0,synthetic_seed
NE,2023,black,hisp,f,5-9,0.0,synthetic_seed
NE,2023,black,hisp,m,10-14,0.0,synthetic_seed
NE,2023,black,hisp,f,10-14,0.0,synthetic_seed
NE,2023,black,hisp,m,15-19,0.3422,synthetic_seed
NE,2023,black,hisp,f,15-19,0.3152,synthetic_seed
NE,2023,black,hisp,m,20-24,0.7293,synthetic_seed
NE,2023,black,hisp,f,20-24,0.6956,synthetic_seed
NE,2023,black,hisp,m,25-29,0.8461,synthetic_seed
NE,2023,black,hisp,f,25-29,0.7697,synthetic_seed
NE,2023,black,hisp,m,30-34,0.8672,synthetic_seed
NE,2023,black,hisp,f,30-34,0.7132,synthetic_seed
NE,2023,black,hisp,m,35-39,0.8814,synthetic_seed
NE,2023,black,hisp,f,35-39,0.735,synthetic_seed
NE,2023,black,hisp,m,40-44,0.846,synthetic_seed
NE,2023,black,hisp,f,40-44,0.7252,synthetic_seed
NE,2023,black,hisp,m,45-49,0.8727,synthetic_seed
NE,2023,black,hisp,f,45-49,0.7461,synthetic_seed
NE,2023,black,hisp,m,50-54,0.7635,synthetic_seed
NE,2023,black,hisp,f,50-54,0.7099,synthetic_seed
NE,2023,black,hisp,m,55-59,0.7272,synthetic_seed
NE,2023,black,hisp,f,55-59,0.6547,synthetic_seed
NE,2023,black,hisp,m,60-64,0.5644,synthetic_seed
NE,2023,black,hisp,f,60-64,0.5092,synthetic_seed
NE,2023,black,hisp,m,65-69,0.3706,synthetic_seed
NE,2023,black,hisp,f,65-69,0.2709,synthetic_seed
NE,2023,black,hisp,m,70-74,0.2214,synthetic_seed
NE,2023,black,hisp,f,70-74,0.1419,synthetic_seed
NE,2023,black,hisp,m,75-79,0.1124,synthetic_seed
NE,2023,black,hisp,f,75-79,0.0681,synthetic_seed
NE,2023,black,hisp,m,80-84,0.0577,synthetic_seed
NE,2023,black,hisp,f,80-84,0.0282,synthetic_seed
NE,2023,black,hisp,m,85+,0.0201,synthetic_seed
NE,2023,black,hisp,f,85+,0.0096,synthetic_seed
NE,2023,asian,non-hisp,m,0-4,0.0,synthetic_seed
NE,2023,asian,non-hisp,f,0-4,0.0,synthetic_seed
NE,2023,asian,non-hisp,m,5-9,0.0,synthetic_seed
NE,2023,asian,non-hisp,f,5-9,0.0,synthetic_seed
NE,2023,asian,non-hisp,m,10-14,0.0,synthetic_seed
NE,2023,asian,non-hisp,f,10-14,0.0,synthetic_seed
NE,2023,asian,non-hisp,m,15-19,0.3661,synthetic_seed
NE,2023,asian,non-hisp,f,15-19,0.3238,synthetic_seed
NE,2023,asian,non-hisp,m,20-24,0.7498,synthetic_seed
NE,2023,asian,non-hisp,f,20-24,0.7146,synthetic_seed
NE,2023,asian,non-hisp,m,25-29,0.8934,synthetic_seed
NE,2023,asian,non-hisp,f,25-29,0.7386,synthetic_seed
NE,2023,asian,non-hisp,m,30-34,0.9367,synthetic_seed
NE,2023,asian,non-hisp,f,30-34,0.7658,synthetic_seed
NE,2023,asian,non-hisp,m,35-39,0.9454,synthetic_seed
NE,2023,asian,non-hisp,f,35-39,0.7216,synthetic_seed
NE,2023,asian,non-hisp,m,40-44,0.9144,synthetic_seed
NE,2023,asian,non-hisp,f,40-44,0.7611,synthetic_seed
NE,2023,asian,non-hisp,m,45-49,0.8965,synthetic_seed
NE,2023,asian,non-hisp,f,45-49,0.7645,synthetic_seed
NE,2023,asian,non-hisp,m,50-54,0.8649,synthetic_seed
NE,2023,asian,non-hisp,f,50-54,0.7694,synthetic_seed
NE,2023,asian,non-hisp,m,55-59,0.7373,synthetic_seed
NE,2023,asian,non-hisp,f,55-59,0.6479,synthetic_seed
NE,2023,asian,non-hisp,m,60-64,0.6288,synthetic_seed
NE,2023,asian,non-hisp,f,60-64,0.5163,synthetic_seed
NE,2023,asian,non-hisp,m,65-69,0.3978,synthetic_seed
NE,2023,asian,non-hisp,f,65-69,0.281,synthetic_seed
NE,2023,asian,non-hisp,m,70-74,0.2375,synthetic_seed
NE,2023,asian,non-hisp,f,70-74,0.1555,synthetic_seed
NE,2023,asian,non-hisp,m,75-79,0.1239,synthetic_seed
NE,2023,asian,non-hisp,f,75-79,0.0685,synthetic_seed
NE,2023,asian,non-hisp,m,80-84,0.0616,synthetic_seed
NE,2023,asian,non-hisp,f,80-84,0.0299,synthetic_seed
NE,2023,asian,non-hisp,m,85+,0.0201,synthetic_seed
NE,2023,asian,non-hisp,f,85+,0.0105,synthetic_seed
NE,2023,asian,hisp,m,0-4,0.0,synthetic_seed
NE,2023,asian,hisp,f,0-4,0.0,synthetic_seed
NE,2023,asian,hisp,m,5-9,0.0,synthetic_seed
NE,2023,asian,hisp,f,5-9,0.0,synthetic_seed
NE,2023,asian,hisp,m,10-14,0.0,synthetic_seed
NE,2023,asian,hisp,f,10-14,0.0,synthetic_seed
NE,2023,asian,hisp,m,15-19,0.3749,synthetic_seed
NE,2023,asian,hisp,f,15-19,0.3343,synthetic_seed
NE,2023,asian,hisp,m,20-24,0.7752,synthetic_seed
NE,2023,asian,hisp,f,20-24,0.7403,synthetic_seed
NE,2023,asian,hisp,m,25-29,0.8936,synthetic_seed
NE,2023,asian,hisp,f,25-29,0.7368,synthetic_seed
NE,2023,asian,hisp,m,30-34,0.9293,synthetic_seed
NE,2023,asian,hisp,f,30-34,0.732,synthetic_seed
NE,2023,asian,hisp,m,35-39,0.9316,synthetic_seed
NE,2023,asian,hisp,f,35-39,0.7774,synthetic_seed
NE,2023,asian,hisp,m,40-44,0.9181,synthetic_seed
NE,2023,asian,hisp,f,40-44,0.788,synthetic_seed
NE,2023,asian,hisp,m,45-49,0.8742,synthetic_seed
NE,2023,asian,hisp,f,45-49,0.7598,synthetic_seed
NE,2023,asian,hisp,m,50-54,0.8483,synthetic_seed
NE,2023,asian,hisp,f,50-54,0.7416,synthetic_seed
NE,2023,asian,hisp,m,55-59,0.7678,synthetic_seed
NE,2023,asian,hisp,f,55-59,0.6491,synthetic_seed
NE,2023,asian,hisp,m,60-64,0.623,synthetic_seed
NE,2023,asian,hisp,f,60-64,0.5103,synthetic_seed
NE,2023,asian,hisp,m,65-69,0.3917,synthetic_seed
NE,2023,asian,hisp,f,65-69,0.2891,synthetic_seed
NE,2023,asian,hisp,m,70-74,0.2362,synthetic_seed
NE,2023,asian,hisp,f,70-74,0.1563,synthetic_seed
NE,2023,asian,hisp,m,75-79,0.1262,synthetic_seed
NE,2023,asian,hisp,f,75-79,0.072,synthetic_seed
NE,2023,asian,hisp,m,80-84,0.06,synthetic_seed
NE,2023,asian,hisp,f,80-84,0.0298,synthetic_seed
NE,2023,asian,hisp,m,85+,0.0209,synthetic_seed
NE,2023,asian,hisp,f,85+,0.0102,synthetic_seed
NE,2023,other,non-hisp,m,0-4,0.0,synthetic_seed
NE,2023,other,non-hisp,f,0-4,0.0,synthetic_seed
NE,2023,other,non-hisp,m,5-9,0.0,synthetic_seed
NE,2023,other,non-hisp,f,5-9,0.0,synthetic_seed
NE,2023,other,non-hisp,m,10-14,0.0,synthetic_seed
NE,2023,other,non-hisp,f,10-14,0.0,synthetic_seed
NE,2023,other,non-hisp,m,15-19,0.3551,synthetic_seed
NE,2023,other,non-hisp,f,15-19,0.3186,synthetic_seed
NE,2023,other,non-hisp,m,20-24,0.7614,synthetic_seed
NE,2023,other,non-hisp,f,20-24,0.6909,synthetic_seed
NE,2023,other,non-hisp,m,25-29,0.8722,synthetic_seed
NE,2023,other,non-hisp,f,25-29,0.7447,synthetic_seed
NE,2023,other,non-hisp,m,30-34,0.8956,synthetic_seed
NE,2023,other,non-hisp,f,30-34,0.7299,synthetic_seed
NE,2023,other,non-hisp,m,35-39,0.8882,synthetic_seed
NE,2023,other,non-hisp,f,35-39,0.7555,synthetic_seed
NE,2023,other,non-hisp,m,40-44,0.91,synthetic_seed
NE,2023,other,non-hisp,f,40-44,0.7653,synthetic_seed
NE,2023,other,non-hisp,m,45-49,0.9004,synthetic_seed
NE,2023,other,non-hisp,f,45-49,0.7513,synthetic_seed
NE,2023,other,non-hisp,m,50-54,0.8324,synthetic_seed
NE,2023,other,non-hisp,f,50-54,0.7592,synthetic_seed
NE,2023,other,non-hisp,m,55-59,0.7457,synthetic_seed
NE,2023,other,non-hisp,f,55-59,0.6661,synthetic_seed
NE,2023,other,non-hisp,m,60-64,0.5985,synthetic_seed
NE,2023,other,non-hisp,f,60-64,0.5046,synthetic_seed
NE,2023,other,non-hisp,m,65-69,0.3843,synthetic_seed
NE,2023,other,non-hisp,f,65-69,0.2806,synthetic_seed
NE,2023,other,non-hisp,m,70-74,0.2279,synthetic_seed
NE,2023,other,non-hisp,f,70-74,0.15,synthetic_seed
NE,2023,other,non-hisp,m,75-79,0.1203,synthetic_seed
NE,2023,other,non-hisp,f,75-79,0.0734,synthetic_seed
NE,2023,other,non-hisp,m,80-84,0.0608,synthetic_seed
NE,2023,other,non-hisp,f,80-84,0.0308,synthetic_seed
NE,2023,other,non-hisp,m,85+,0.0201,synthetic_seed
NE,2023,other,non-hisp,f,85+,0.0096,synthetic_seed
NE,2023,other,hisp,m,0-4,0.0,synthetic_seed
NE,2023,other,hisp,f,0-4,0.0,synthetic_seed
NE,2023,other,hisp,m,5-9,0.0,synthetic_seed
NE,2023,other,hisp,f,5-9,0.0,synthetic_seed
NE,2023,other,hisp,m,10-14,0.0,synthetic_seed
NE,2023,other,hisp,f,10-14,0.0,synthetic_seed
NE,2023,other,hisp,m,15-19,0.3577,synthetic_seed
NE,2023,other,hisp,f,15-19,0.327,synthetic_seed
NE,2023,other,hisp,m,20-24,0.7878,synthetic_seed
NE,2023,other,hisp,f,20-24,0.7008,synthetic_seed
NE,2023,other,hisp,m,25-29,0.889,synthetic_seed
NE,2023,other,hisp,f,25-29,0.7383,synthetic_seed
NE,2023,other,hisp,m,30-34,0.9346,synthetic_seed
NE,2023,other,hisp,f,30-34,0.7368,synthetic_seed
NE,2023,other,hisp,m,35-39,0.9147,synthetic_seed
NE,2023,other,hisp,f,35-39,0.7418,synthetic_seed
NE,2023,other,hisp,m,40-44,0.8941,synthetic_seed
NE,2023,other,hisp,f,40-44,0.7785,synthetic_seed
NE,2023,other,hisp,m,45-49,0.8815,synthetic_seed
NE,2023,other,hisp,f,45-49,0.7542,synthetic_seed
NE,2023,other,hisp,m,50-54,0.847,synthetic_seed
NE,2023,other,hisp,f,50-54,0.7114,synthetic_seed
NE,2023,other,hisp,m,55-59,0.7446,synthetic_seed
NE,2023,other,hisp,f,55-59,0.6574,synthetic_seed
NE,2023,other,hisp,m,60-64,0.5998,synthetic_seed
NE,2023,other,hisp,f,60-64,0.5101,synthetic_seed
NE,2023,other,hisp,m,65-69,0.3863,synthetic_seed
NE,2023,other,hisp,f,65-69,0.2903,synthetic_seed
NE,2023,other,hisp,m,70-74,0.2246,synthetic_seed
NE,2023,other,hisp,f,70-74,0.1447,synthetic_seed
NE,2023,other,hisp,m,75-79,0.1186,synthetic_seed
NE,2023,other,hisp,f,75-79,0.0705,synthetic_seed
NE,2023,other,hisp,m,80-84,0.059,synthetic_seed
NE,2023,other,hisp,f,80-84,0.0294,synthetic_seed
NE,2023,other,hisp,m,85+,0.0206,synthetic_seed
NE,2023,other,hisp,f,85+,0.0104,synthetic_seed
NV,2023,white,non-hisp,m,0-4,0.0,synthetic_seed
NV,2023,white,non-hisp,f,0-4,0.0,synthetic_seed
NV,2023,white,non-hisp,m,5-9,0.0,synthetic_seed
NV,2023,white,non-hisp,f,5-9,0.0,synthetic_seed
NV,2023,white,non-hisp,m,10-14,0.0,synthetic_seed
NV,2023,white,non-hisp,f,10-14,0.0,synthetic_seed
NV,2023,white,non-hisp,m,15-19,0.3541,synthetic_seed
NV,2023,white,non-hisp,f,15-19,0.3283,synthetic_seed
NV,2023,white,non-hisp,m,20-24,0.7653,synthetic_seed
NV,2023,white,non-hisp,f,20-24,0.7089,synthetic_seed
NV,2023,white,non-hisp,m,25-29,0.9068,synthetic_seed
NV,2023,white,non-hisp,f,25-29,0.7474,synthetic_seed
NV,2023,white,non-hisp,m,30-34,0.8916,synthetic_seed
NV,2023,white,non-hisp,f,30-34,0.7425,synthetic_seed
NV,2023,white,non-hisp,m,35-39,0.8815,synthetic_seed
NV,2023,white,non-hisp,f,35-39,0.7276,synthetic_seed
NV,2023,white,non-hisp,m,40-44,0.928,synthetic_seed
NV,2023,white,non-hisp,f,40-44,0.7479,synthetic_seed
NV,2023,white,non-hisp,m,45-49,0.8809,synthetic_seed
NV,2023,white,non-hisp,f,45-49,0.7722,synthetic_seed
NV,2023,white,non-hisp,m,50-54,0.8618,synthetic_seed
NV,2023,white,non-hisp,f,50-54,0.7297,synthetic_seed
NV,2023,white,non-hisp,m,55-59,0.7485,synthetic_seed
NV,2023,white,non-hisp,f,55-59,0.66,synthetic_seed
NV,2023,white,non-hisp,m,60-64,0.6102,synthetic_seed
NV,2023,white,non-hisp,f,60-64,0.5216,synthetic_seed
NV,2023,white,non-hisp,m,65-69,0.3713,synthetic_seed
NV,2023,white,non-hisp,f,65-69,0.2743,synthetic_seed
NV,2023,white,non-hisp,m,70-74,0.2329,synthetic_seed
NV,2023,white,non-hisp,f,70-74,0.1529,synthetic_seed
NV,2023,white,non-hisp,m,75-79,0.119,synthetic_seed
NV,2023,white,non-hisp,f,75-79,0.0686,synthetic_seed
NV,2023,white,non-hisp,m,80-84,0.059,synthetic_seed
NV,2023,white,non-hisp,f,80-84,0.0297,synthetic_seed
NV,2023,white,non-hisp,m,85+,0.0201,synthetic_seed
NV,2023,white,non-hisp,f,85+,0.0099,synthetic_seed
NV,2023,white,hisp,m,0-4,0.0,synthetic_seed
NV,2023,white,hisp,f,0-4,0.0,synthetic_seed
NV,2023,white,hisp,m,5-9,0.0,synthetic_seed
NV,2023,white,hisp,f,5-9,0.0,synthetic_seed
NV,2023,white,hisp,m,10-14,0.0,synthetic_seed
NV,2023,white,hisp,f,10-14,0.0,synthetic_seed
NV,2023,white,hisp,m,15-19,0.3576,synthetic_seed
NV,2023,white,hisp,f,15-19,0.3189,synthetic_seed
NV,2023,white,hisp,m,20-24,0.7266,synthetic_seed
NV,2023,white,hisp,f,20-24,0.7034,synthetic_seed
NV,2023,white,hisp,m,25-29,0.9098,synthetic_seed
NV,2023,white,hisp,f,25-29,0.7501,synthetic_seed
NV,2023,white,hisp,m,30-34,0.924,synthetic_seed
NV,2023,white,hisp,f,30-34,0.7333,synthetic_seed
NV,2023,white,hisp,m,35-39,0.9137,synthetic_seed
NV,2023,white,hisp,f,35-39,0.7529,synthetic_seed
NV,2023,white,hisp,m,40-44,0.9106,synthetic_seed
NV,2023,white,hisp,f,40-44,0.7525,synthetic_seed
NV,2023,white,hisp,m,45-49,0.8965,synthetic_seed
NV,2023,white,hisp,f,45-49,0.8117,synthetic_seed
NV,2023,white,hisp,m,50-54,0.8356,synthetic_seed
NV,2023,white,hisp,f,50-54,0.7822,synthetic_seed
NV,2023,white,hisp,m,55-59,0.7492,synthetic_seed
NV,2023,white,hisp,f,55-59,0.6489,synthetic_seed
NV,2023,white,hisp,m,60-64,0.6166,synthetic_seed
NV,2023,white,hisp,f,60-64,0.4895,synthetic_seed
NV,2023,white,hisp,m,65-69,0.3851,synthetic_seed
NV,2023,white,hisp,f,65-69,0.2803,synthetic_seed
NV,2023,white,hisp,m,70-74,0.2304,synthetic_seed
NV,2023,white,hisp,f,70-74,0.1515,synthetic_seed
NV,2023,white,hisp,m,75-79,0.1192,synthetic_seed
NV,2023,white,hisp,f,75-79,0.071,synthetic_seed
NV,2023,white,hisp,m,80-84,0.0592,synthetic_seed
NV,2023,white,hisp,f,80-84,0.0293,synthetic_seed
NV,2023,white,hisp,m,85+,0.0206,synthetic_seed
NV,2023,white,hisp,f,85+,0.0103,synthetic_seed
NV,2023,black,non-hisp,m,0-4,0.0,synthetic_seed
NV,2023,black,non-hisp,f,0-4,0.0,synthetic_seed
NV,2023,black,non-hisp,m,5-9,0.0,synthetic_seed
NV,2023,black,non-hisp,f,5-9,0.0,synthetic_seed
NV,2023,black,non-hisp,m,10-14,0.0,synthetic_seed
NV,2023,black,non-hisp,f,10-14,0.0,synthetic_seed
NV,2023,black,non-hisp,m,15-19,0.3439,synthetic_seed
NV,2023,black,non-hisp,f,15-19,0.2995,synthetic_seed
NV,2023,black,non-hisp,m,20-24,0.7175,synthetic_seed
NV,2023,black,non-hisp,f,20-24,0.6808,synthetic_seed
NV,2023,black,non-hisp,m,25-29,0.8614,synthetic_seed
NV,2023,black,non-hisp,f,25-29,0.7384,synthetic_seed
NV,2023,black,non-hisp,m,30-34,0.8785,synthetic_seed
NV,2023,black,non-hisp,f,30-34,0.7152,synthetic_seed
NV,2023,black,non-hisp,m,35-39,0.8524,synthetic_seed
NV,2023,black,non-hisp,f,35-39,0.7242,synthetic_seed
NV,2023,black,non-hisp,m,40-44,0.8694,synthetic_seed
NV,2023,black,non-hisp,f,40-44,0.7714,synthetic_seed
NV,2023,black,non-hisp,m,45-49,0.8441,synthetic_seed
NV,2023,black,non-hisp,f,45-49,0.7517,synthetic_seed
NV,2023,black,non-hisp,m,50-54,0.8051,synthetic_seed
NV,2023,black,non-hisp,f,50-54,0.7199,synthetic_seed
NV,2023,black,non-hisp,m,55-59,0.7613,synthetic_seed
NV,2023,black,non-hisp,f,55-59,0.6392,synthetic_seed
NV,2023,black,non-hisp,m,60-64,0.5938,synthetic_seed
NV,2023,black,non-hisp,f,60-64,0.4886,synthetic_seed
NV,2023,black,non-hisp,m,65-69,0.3754,synthetic_seed
NV,2023,black,non-hisp,f,65-69,0.272,synthetic_seed
NV,2023,black,non-hisp,m,70-74,0.2252,synthetic_seed
NV,2023,black,non-hisp,f,70-74,0.1454,synthetic_seed
NV,2023,black,non-hisp,m,75-79,0.1166,synthetic_seed
NV,2023,black,non-hisp,f,75-79,0.0678,synthetic_seed
NV,2023,black,non-hisp,m,80-84,0.0586,synthetic_seed
NV,2023,black,non-hisp,f,80-84,0.0289,synthetic_seed
NV,2023,black,non-hisp,m,85+,0.0191,synthetic_seed
NV,2023,black,non-hisp,f,85+,0.0096,synthetic_seed
