state_code,year,race,origin,sex,age_group,net_migration,migration_rate,source
MS,2023,other,hisp,m,70-74,,0.00097,synthetic_seed
MS,2023,other,hisp,m,75-79,,0.00115,synthetic_seed
MS,2023,other,hisp,m,80-84,,0.00117,synthetic_seed
MS,2023,other,hisp,m,85+,,0.00115,synthetic_seed
MS,2023,other,hisp,f,0-4,,0.00091,synthetic_seed
MS,2023,other,hisp,f,5-9,,0.00131,synthetic_seed
MS,2023,other,hisp,f,10-14,,0.00143,synthetic_seed
MS,2023,other,hisp,f,15-19,,0.00253,synthetic_seed
MS,2023,other,hisp,f,20-24,,0.00682,synthetic_seed
MS,2023,other,hisp,f,25-29,,0.00672,synthetic_seed
MS,2023,other,hisp,f,30-34,,0.00513,synthetic_seed
MS,2023,other,hisp,f,35-39,,0.00622,synthetic_seed
MS,2023,other,hisp,f,40-44,,0.00685,synthetic_seed
MS,2023,other,hisp,f,45-49,,0.00289,synthetic_seed
MS,2023,other,hisp,f,50-54,,0.00288,synthetic_seed
MS,2023,other,hisp,f,55-59,,0.00118,synthetic_seed
MS,2023,other,hisp,f,60-64,,0.00097,synthetic_seed
MS,2023,other,hisp,f,65-69,,0.00131,synthetic_seed
MS,2023,other,hisp,f,70-74,,0.00123,synthetic_seed
MS,2023,other,hisp,f,75-79,,0.00125,synthetic_seed
MS,2023,other,hisp,f,80-84,,0.00144,synthetic_seed
MS,2023,other,hisp,f,85+,,0.00131,synthetic_seed
MO,2023,white,non-hisp,m,0-4,,0.00179,synthetic_seed
MO,2023,white,non-hisp,m,5-9,,0.00172,synthetic_seed
MO,2023,white,non-hisp,m,10-14,,0.00149,synthetic_seed
MO,2023,white,non-hisp,m,15-19,,0.00397,synthetic_seed
MO,2023,white,non-hisp,m,20-24,,0.00758,synthetic_seed
MO,2023,white,non-hisp,m,25-29,,0.01039,synthetic_seed
MO,2023,white,non-hisp,m,30-34,,0.00976,synthetic_seed
MO,2023,white,non-hisp,m,35-39,,0.00697,synthetic_seed
MO,2023,white,non-hisp,m,40-44,,0.00773,synthetic_seed
MO,2023,white,non-hisp,m,45-49,,0.00377,synthetic_seed
MO,2023,white,non-hisp,m,50-54,,0.00488,synthetic_seed
MO,2023,white,non-hisp,m,55-59,,0.00148,synthetic_seed
MO,2023,white,non-hisp,m,60-64,,0.00179,synthetic_seed
MO,2023,white,non-hisp,m,65-69,,0.00142,synthetic_seed
MO,2023,white,non-hisp,m,70-74,,0.00213,synthetic_seed
MO,2023,white,non-hisp,m,75-79,,0.00132,synthetic_seed
MO,2023,white,non-hisp,m,80-84,,0.00148,synthetic_seed
MO,2023,white,non-hisp,m,85+,,0.00187,synthetic_seed
MO,2023,white,non-hisp,f,0-4,,0.00165,synthetic_seed
MO,2023,white,non-hisp,f,5-9,,0.00133,synthetic_seed
MO,2023,white,non-hisp,f,10-14,,0.00155,synthetic_seed
MO,2023,white,non-hisp,f,15-19,,0.00449,synthetic_seed
MO,2023,white,non-hisp,f,20-24,,0.00852,synthetic_seed
MO,2023,white,non-hisp,f,25-29,,0.00865,synthetic_seed
MO,2023,white,non-hisp,f,30-34,,0.0086,synthetic_seed
MO,2023,white,non-hisp,f,35-39,,0.00816,synthetic_seed
MO,2023,white,non-hisp,f,40-44,,0.00856,synthetic_seed
MO,2023,white,non-hisp,f,45-49,,0.00399,synthetic_seed
MO,2023,white,non-hisp,f,50-54,,0.00379,synthetic_seed
MO,2023,white,non-hisp,f,55-59,,0.00188,synthetic_seed
MO,2023,white,non-hisp,f,60-64,,0.00142,synthetic_seed
MO,2023,white,non-hisp,f,65-69,,0.00195,synthetic_seed
MO,2023,white,non-hisp,f,70-74,,0.00168,synthetic_seed
MO,2023,white,non-hisp,f,75-79,,0.00197,synthetic_seed
MO,2023,white,non-hisp,f,80-84,,0.00203,synthetic_seed
MO,2023,white,non-hisp,f,85+,,0.00175,synthetic_seed
MO,2023,white,hisp,m,0-4,,0.00176,synthetic_seed
MO,2023,white,hisp,m,5-9,,0.00183,synthetic_seed
MO,2023,white,hisp,m,10-14,,0.00148,synthetic_seed
MO,2023,white,hisp,m,15-19,,0.004,synthetic_seed
MO,2023,white,hisp,m,20-24,,0.00816,synthetic_seed
MO,2023,white,hisp,m,25-29,,0.00843,synthetic_seed
MO,2023,white,hisp,m,30-34,,0.00967,synthetic_seed
MO,2023,white,hisp,m,35-39,,0.00781,synthetic_seed
MO,2023,white,hisp,m,40-44,,0.00808,synthetic_seed
MO,2023,white,hisp,m,45-49,,0.00475,synthetic_seed
MO,2023,white,hisp,m,50-54,,0.00377,synthetic_seed
MO,2023,white,hisp,m,55-59,,0.00176,synthetic_seed
MO,2023,white,hisp,m,60-64,,0.00143,synthetic_seed
MO,2023,white,hisp,m,65-69,,0.00168,synthetic_seed
MO,2023,white,hisp,m,70-74,,0.0019,synthetic_seed
MO,2023,white,hisp,m,75-79,,0.00163,synthetic_seed
MO,2023,white,hisp,m,80-84,,0.00138,synthetic_seed
MO,2023,white,hisp,m,85+,,0.00186,synthetic_seed
MO,2023,white,hisp,f,0-4,,0.00186,synthetic_seed
MO,2023,white,hisp,f,5-9,,0.00162,synthetic_seed
MO,2023,white,hisp,f,10-14,,0.0017,synthetic_seed
MO,2023,white,hisp,f,15-19,,0.00245,synthetic_seed
MO,2023,white,hisp,f,20-24,,0.00639,synthetic_seed
MO,2023,white,hisp,f,25-29,,0.0073,synthetic_seed
MO,2023,white,hisp,f,30-34,,0.00821,synthetic_seed
MO,2023,white,hisp,f,35-39,,0.00711,synthetic_seed
MO,2023,white,hisp,f,40-44,,0.0084,synthetic_seed
MO,2023,white,hisp,f,45-49,,0.00497,synthetic_seed
MO,2023,white,hisp,f,50-54,,0.00404,synthetic_seed
MO,2023,white,hisp,f,55-59,,0.00171,synthetic_seed
MO,2023,white,hisp,f,60-64,,0.00134,synthetic_seed
MO,2023,white,hisp,f,65-69,,0.00188,synthetic_seed
MO,2023,white,hisp,f,70-74,,0.00155,synthetic_seed
MO,2023,white,hisp,f,75-79,,0.00154,synthetic_seed
MO,2023,white,hisp,f,80-84,,0.00143,synthetic_seed
MO,2023,white,hisp,f,85+,,0.00136,synthetic_seed
MO,2023,black,non-hisp,m,0-4,,0.00165,synthetic_seed
MO,2023,black,non-hisp,m,5-9,,0.00136,synthetic_seed
MO,2023,black,non-hisp,m,10-14,,0.00164,synthetic_seed
MO,2023,black,non-hisp,m,15-19,,0.00324,synthetic_seed
MO,2023,black,non-hisp,m,20-24,,0.00639,synthetic_seed
MO,2023,black,non-hisp,m,25-29,,0.00712,synthetic_seed
MO,2023,black,non-hisp,m,30-34,,0.00616,synthetic_seed
MO,2023,black,non-hisp,m,35-39,,0.00985,synthetic_seed
MO,2023,black,non-hisp,m,40-44,,0.00794,synthetic_seed
MO,2023,black,non-hisp,m,45-49,,0.00271,synthetic_seed
MO,2023,black,non-hisp,m,50-54,,0.0042,synthetic_seed
MO,2023,black,non-hisp,m,55-59,,0.00145,synthetic_seed
MO,2023,black,non-hisp,m,60-64,,0.00172,synthetic_seed
MO,2023,black,non-hisp,m,65-69,,0.00178,synthetic_seed
MO,2023,black,non-hisp,m,70-74,,0.00167,synthetic_seed
MO,2023,black,non-hisp,m,75-79,,0.00145,synthetic_seed
MO,2023,black,non-hisp,m,80-84,,0.00151,synthetic_seed
MO,2023,black,non-hisp,m,85+,,0.00155,synthetic_seed
MO,2023,black,non-hisp,f,0-4,,0.00133,synthetic_seed
MO,2023,black,non-hisp,f,5-9,,0.00205,synthetic_seed
MO,2023,black,non-hisp,f,10-14,,0.00173,synthetic_seed
MO,2023,black,non-hisp,f,15-19,,0.00387,synthetic_seed
MO,2023,black,non-hisp,f,20-24,,0.00778,synthetic_seed
MO,2023,black,non-hisp,f,25-29,,0.00926,synthetic_seed
MO,2023,black,non-hisp,f,30-34,,0.00894,synthetic_seed
MO,2023,black,non-hisp,f,35-39,,0.00847,synthetic_seed
MO,2023,black,non-hisp,f,40-44,,0.01,synthetic_seed
MO,2023,black,non-hisp,f,45-49,,0.00317,synthetic_seed
MO,2023,black,non-hisp,f,50-54,,0.0048,synthetic_seed
MO,2023,black,non-hisp,f,55-59,,0.0014,synthetic_seed
MO,2023,black,non-hisp,f,60-64,,0.00157,synthetic_seed
MO,2023,black,non-hisp,f,65-69,,0.00171,synthetic_seed
MO,2023,black,non-hisp,f,70-74,,0.00183,synthetic_seed
MO,2023,black,non-hisp,f,75-79,,0.00185,synthetic_seed
MO,2023,black,non-hisp,f,80-84,,0.0014,synthetic_seed
MO,2023,black,non-hisp,f,85+,,0.00156,synthetic_seed
MO,2023,black,hisp,m,0-4,,0.00189,synthetic_seed
MO,2023,black,hisp,m,5-9,,0.00159,synthetic_seed
MO,2023,black,hisp,m,10-14,,0.00125,synthetic_seed
MO,2023,black,hisp,m,15-19,,0.00473,synthetic_seed
MO,2023,black,hisp,m,20-24,,0.0097,synthetic_seed
MO,2023,black,hisp,m,25-29,,0.00624,synthetic_seed
MO,2023,black,hisp,m,30-34,,0.00646,synthetic_seed
MO,2023,black,hisp,m,35-39,,0.00715,synthetic_seed
MO,2023,black,hisp,m,40-44,,0.00817,synthetic_seed
MO,2023,black,hisp,m,45-49,,0.00427,synthetic_seed
MO,2023,black,hisp,m,50-54,,0.00383,synthetic_seed
MO,2023,black,hisp,m,55-59,,0.00124,synthetic_seed
MO,2023,black,hisp,m,60-64,,0.00139,synthetic_seed
MO,2023,black,hisp,m,65-69,,0.00162,synthetic_seed
MO,2023,black,hisp,m,70-74,,0.00174,synthetic_seed
MO,2023,black,hisp,m,75-79,,0.00168,synthetic_seed
MO,2023,black,hisp,m,80-84,,0.00178,synthetic_seed
MO,2023,black,hisp,m,85+,,0.00148,synthetic_seed
MO,2023,black,hisp,f,0-4,,0.00186,synthetic_seed
MO,2023,black,hisp,f,5-9,,0.00159,synthetic_seed
MO,2023,black,hisp,f,10-14,,0.00194,synthetic_seed
MO,2023,black,hisp,f,15-19,,0.00369,synthetic_seed
MO,2023,black,hisp,f,20-24,,0.00938,synthetic_seed
MO,2023,black,hisp,f,25-29,,0.00735,synthetic_seed
MO,2023,black,hisp,f,30-34,,0.00779,synthetic_seed
MO,2023,black,hisp,f,35-39,,0.00634,synthetic_seed
MO,2023,black,hisp,f,40-44,,0.00757,synthetic_seed
MO,2023,black,hisp,f,45-49,,0.00262,synthetic_seed
MO,2023,black,hisp,f,50-54,,0.00362,synthetic_seed
MO,2023,black,hisp,f,55-59,,0.00153,synthetic_seed
MO,2023,black,hisp,f,60-64,,0.00163,synthetic_seed
MO,2023,black,hisp,f,65-69,,0.00188,synthetic_seed
MO,2023,black,hisp,f,70-74,,0.00202,synthetic_seed
MO,2023,black,hisp,f,75-79,,0.0018,synthetic_seed
MO,2023,black,hisp,f,80-84,,0.0016,synthetic_seed
MO,2023,black,hisp,f,85+,,0.0013,synthetic_seed
MO,2023,asian,non-hisp,m,0-4,,0.00173,synthetic_seed
MO,2023,asian,non-hisp,m,5-9,,0.00151,synthetic_seed
MO,2023,asian,non-hisp,m,10-14,,0.00135,synthetic_seed
MO,2023,asian,non-hisp,m,15-19,,0.00456,synthetic_seed
MO,2023,asian,non-hisp,m,20-24,,0.00733,synthetic_seed
MO,2023,asian,non-hisp,m,25-29,,0.00708,synthetic_seed
MO,2023,asian,non-hisp,m,30-34,,0.00967,synthetic_seed
MO,2023,asian,non-hisp,m,35-39,,0.00891,synthetic_seed
MO,2023,asian,non-hisp,m,40-44,,0.00854,synthetic_seed
MO,2023,asian,non-hisp,m,45-49,,0.00401,synthetic_seed
MO,2023,asian,non-hisp,m,50-54,,0.00296,synthetic_seed
MO,2023,asian,non-hisp,m,55-59,,0.00192,synthetic_seed
MO,2023,asian,non-hisp,m,60-64,,0.00126,synthetic_seed
MO,2023,asian,non-hisp,m,65-69,,0.00174,synthetic_seed
MO,2023,asian,non-hisp,m,70-74,,0.0017,synthetic_seed
MO,2023,asian,non-hisp,m,75-79,,0.00146,synthetic_seed
MO,2023,asian,non-hisp,m,80-84,,0.00151,synthetic_seed
MO,2023,asian,non-hisp,m,85+,,0.00153,synthetic_seed
MO,2023,asian,non-hisp,f,0-4,,0.00192,synthetic_seed
MO,2023,asian,non-hisp,f,5-9,,0.00172,synthetic_seed
MO,2023,asian,non-hisp,f,10-14,,0.00162,synthetic_seed
MO,2023,asian,non-hisp,f,15-19,,0.00439,synthetic_seed
MO,2023,asian,non-hisp,f,20-24,,0.00777,synthetic_seed
MO,2023,asian,non-hisp,f,25-29,,0.00572,synthetic_seed
MO,2023,asian,non-hisp,f,30-34,,0.00678,synthetic_seed
MO,2023,asian,non-hisp,f,35-39,,0.00861,synthetic_seed
MO,2023,asian,non-hisp,f,40-44,,0.01127,synthetic_seed
MO,2023,asian,non-hisp,f,45-49,,0.00476,synthetic_seed
MO,2023,asian,non-hisp,f,50-54,,0.00433,synthetic_seed
MO,2023,asian,non-hisp,f,55-59,,0.00189,synthetic_seed
MO,2023,asian,non-hisp,f,60-64,,0.00132,synthetic_seed
MO,2023,asian,non-hisp,f,65-69,,0.00133,synthetic_seed
MO,2023,asian,non-hisp,f,70-74,,0.00131,synthetic_seed
MO,2023,asian,non-hisp,f,75-79,,0.0015,synthetic_seed
MO,2023,asian,non-hisp,f,80-84,,0.00142,synthetic_seed
MO,2023,asian,non-hisp,f,85+,,0.00151,synthetic_seed
MO,2023,asian,hisp,m,0-4,,0.00163,synthetic_seed
MO,2023,asian,hisp,m,5-9,,0.00126,synthetic_seed
MO,2023,asian,hisp,m,10-14,,0.00135,synthetic_seed
MO,2023,asian,hisp,m,15-19,,0.00464,synthetic_seed
MO,2023,asian,hisp,m,20-24,,0.00825,synthetic_seed
MO,2023,asian,hisp,m,25-29,,0.00695,synthetic_seed
MO,2023,asian,hisp,m,30-34,,0.00825,synthetic_seed
MO,2023,asian,hisp,m,35-39,,0.00704,synthetic_seed
MO,2023,asian,hisp,m,40-44,,0.00648,synthetic_seed
MO,2023,asian,hisp,m,45-49,,0.00439,synthetic_seed
MO,2023,asian,hisp,m,50-54,,0.00499,synthetic_seed
MO,2023,asian,hisp,m,55-59,,0.00146,synthetic_seed
MO,2023,asian,hisp,m,60-64,,0.00164,synthetic_seed
MO,2023,asian,hisp,m,65-69,,0.00166,synthetic_seed
MO,2023,asian,hisp,m,70-74,,0.00153,synthetic_seed
MO,2023,asian,hisp,m,75-79,,0.00138,synthetic_seed
MO,2023,asian,hisp,m,80-84,,0.0019,synthetic_seed
MO,2023,asian,hisp,m,85+,,0.00113,synthetic_seed
MO,2023,asian,hisp,f,0-4,,0.00147,synthetic_seed
MO,2023,asian,hisp,f,5-9,,0.00169,synthetic_seed
MO,2023,asian,hisp,f,10-14,,0.00159,synthetic_seed
MO,2023,asian,hisp,f,15-19,,0.00414,synthetic_seed
MO,2023,asian,hisp,f,20-24,,0.0069,synthetic_seed
MO,2023,asian,hisp,f,25-29,,0.00767,synthetic_seed
MO,2023,asian,hisp,f,30-34,,0.01007,synthetic_seed
MO,2023,asian,hisp,f,35-39,,0.00747,synthetic_seed
MO,2023,asian,hisp,f,40-44,,0.00632,synthetic_seed
MO,2023,asian,hisp,f,45-49,,0.00328,synthetic_seed
MO,2023,asian,hisp,f,50-54,,0.00375,synthetic_seed
MO,2023,asian,hisp,f,55-59,,0.00124,synthetic_seed
MO,2023,asian,hisp,f,60-64,,0.00177,synthetic_seed
MO,2023,asian,hisp,f,65-69,,0.0012,synthetic_seed
MO,2023,asian,hisp,f,70-74,,0.00114,synthetic_seed
MO,2023,asian,hisp,f,75-79,,0.00154,synthetic_seed
MO,2023,asian,hisp,f,80-84,,0.0012,synthetic_seed
MO,2023,asian,hisp,f,85+,,0.00163,synthetic_seed
MO,2023,other,non-hisp,m,0-4,,0.00167,synthetic_seed
MO,2023,other,non-hisp,m,5-9,,0.00199,synthetic_seed
MO,2023,other,non-hisp,m,10-14,,0.00114,synthetic_seed
MO,2023,other,non-hisp,m,15-19,,0.00448,synthetic_seed
MO,2023,other,non-hisp,m,20-24,,0.00967,synthetic_seed
MO,2023,other,non-hisp,m,25-29,,0.00746,synthetic_seed
MO,2023,other,non-hisp,m,30-34,,0.00848,synthetic_seed
MO,2023,other,non-hisp,m,35-39,,0.00817,synthetic_seed
MO,2023,other,non-hisp,m,40-44,,0.00933,synthetic_seed
MO,2023,other,non-hisp,m,45-49,,0.00339,synthetic_seed
MO,2023,other,non-hisp,m,50-54,,0.00457,synthetic_seed
MO,2023,other,non-hisp,m,55-59,,0.00129,synthetic_seed
MO,2023,other,non-hisp,m,60-64,,0.00182,synthetic_seed
MO,2023,other,non-hisp,m,65-69,,0.00152,synthetic_seed
MO,2023,other,non-hisp,m,70-74,,0.00157,synthetic_seed
MO,2023,other,non-hisp,m,75-79,,0.00161,synthetic_seed
MO,2023,other,non-hisp,m,80-84,,0.0016,synthetic_seed
MO,2023,other,non-hisp,m,85+,,0.00159,synthetic_seed
MO,2023,other,non-hisp,f,0-4,,0.00174,synthetic_seed
MO,2023,other,non-hisp,f,5-9,,0.00157,synthetic_seed
MO,2023,other,non-hisp,f,10-14,,0.00162,synthetic_seed
MO,2023,other,non-hisp,f,15-19,,0.00434,synthetic_seed
MO,2023,other,non-hisp,f,20-24,,0.0086,synthetic_seed
MO,2023,other,non-hisp,f,25-29,,0.00783,synthetic_seed
MO,2023,other,non-hisp,f,30-34,,0.00795,synthetic_seed
MO,2023,other,non-hisp,f,35-39,,0.00603,synthetic_seed
MO,2023,other,non-hisp,f,40-44,,0.00649,synthetic_seed
MO,2023,other,non-hisp,f,45-49,,0.00329,synthetic_seed
MO,2023,other,non-hisp,f,50-54,,0.00401,synthetic_seed
MO,2023,other,non-hisp,f,55-59,,0.00101,synthetic_seed
MO,2023,other,non-hisp,f,60-64,,0.00182,synthetic_seed
MO,2023,other,non-hisp,f,65-69,,0.00143,synthetic_seed
MO,2023,other,non-hisp,f,70-74,,0.00139,synthetic_seed
MO,2023,other,non-hisp,f,75-79,,0.00154,synthetic_seed
MO,2023,other,non-hisp,f,80-84,,0.00173,synthetic_seed
MO,2023,other,non-hisp,f,85+,,0.00206,synthetic_seed
MO,2023,other,hisp,m,0-4,,0.00148,synthetic_seed
MO,2023,other,hisp,m,5-9,,0.0015,synthetic_seed
MO,2023,other,hisp,m,10-14,,0.002,synthetic_seed
MO,2023,other,hisp,m,15-19,,0.00426,synthetic_seed
MO,2023,other,hisp,m,20-24,,0.00829,synthetic_seed
MO,2023,other,hisp,m,25-29,,0.01013,synthetic_seed
MO,2023,other,hisp,m,30-34,,0.00565,synthetic_seed
MO,2023,other,hisp,m,35-39,,0.00732,synthetic_seed
MO,2023,other,hisp,m,40-44,,0.0081,synthetic_seed
MO,2023,other,hisp,m,45-49,,0.00439,synthetic_seed
MO,2023,other,hisp,m,50-54,,0.00502,synthetic_seed
MO,2023,other,hisp,m,55-59,,0.00195,synthetic_seed
MO,2023,other,hisp,m,60-64,,0.0018,synthetic_seed
MO,2023,other,hisp,m,65-69,,0.00168,synthetic_seed
MO,2023,other,hisp,m,70-74,,0.0017,synthetic_seed
MO,2023,other,hisp,m,75-79,,0.00165,synthetic_seed
MO,2023,other,hisp,m,80-84,,0.0016,synthetic_seed
MO,2023,other,hisp,m,85+,,0.00163,synthetic_seed
MO,2023,other,hisp,f,0-4,,0.00154,synthetic_seed
MO,2023,other,hisp,f,5-9,,0.00164,synthetic_seed
MO,2023,other,hisp,f,10-14,,0.0017,synthetic_seed
MO,2023,other,hisp,f,15-19,,0.00306,synthetic_seed
MO,2023,other,hisp,f,20-24,,0.00519,synthetic_seed
MO,2023,other,hisp,f,25-29,,0.00713,synthetic_seed
MO,2023,other,hisp,f,30-34,,0.00748,synthetic_seed
MO,2023,other,hisp,f,35-39,,0.00883,synthetic_seed
MO,2023,other,hisp,f,40-44,,0.00833,synthetic_seed
MO,2023,other,hisp,f,45-49,,0.00349,synthetic_seed
MO,2023,other,hisp,f,50-54,,0.00336,synthetic_seed
MO,2023,other,hisp,f,55-59,,0.00149,synthetic_seed
MO,2023,other,hisp,f,60-64,,0.00203,synthetic_seed
MO,2023,other,hisp,f,65-69,,0.00162,synthetic_seed
MO,2023,other,hisp,f,70-74,,0.00109,synthetic_seed
MO,2023,other,hisp,f,75-79,,0.00128,synthetic_seed
MO,2023,other,hisp,f,80-84,,0.00089,synthetic_seed
MO,2023,other,hisp,f,85+,,0.00155,synthetic_seed
MT,2023,white,non-hisp,m,0-4,,0.00235,synthetic_seed
MT,2023,white,non-hisp,m,5-9,,0.00215,synthetic_seed
MT,2023,white,non-hisp,m,10-14,,0.00299,synthetic_seed
MT,2023,white,non-hisp,m,15-19,,0.00487,synthetic_seed
MT,2023,white,non-hisp,m,20-24,,0.01101,synthetic_seed
MT,2023,white,non-hisp,m,25-29,,0.01146,synthetic_seed
MT,2023,white,non-hisp,m,30-34,,0.01153,synthetic_seed
MT,2023,white,non-hisp,m,35-39,,0.01231,synthetic_seed
MT,2023,white,non-hisp,m,40-44,,0.01224,synthetic_seed
MT,2023,white,non-hisp,m,45-49,,0.00642,synthetic_seed
MT,2023,white,non-hisp,m,50-54,,0.00544,synthetic_seed
MT,2023,white,non-hisp,m,55-59,,0.00211,synthetic_seed
MT,2023,white,non-hisp,m,60-64,,0.00232,synthetic_seed
MT,2023,white,non-hisp,m,65-69,,0.0024,synthetic_seed
MT,2023,white,non-hisp,m,70-74,,0.00252,synthetic_seed
MT,2023,white,non-hisp,m,75-79,,0.00239,synthetic_seed
MT,2023,white,non-hisp,m,80-84,,0.00226,synthetic_seed
MT,2023,white,non-hisp,m,85+,,0.00237,synthetic_seed
MT,2023,white,non-hisp,f,0-4,,0.0024,synthetic_seed
MT,2023,white,non-hisp,f,5-9,,0.00194,synthetic_seed
MT,2023,white,non-hisp,f,10-14,,0.00302,synthetic_seed
MT,2023,white,non-hisp,f,15-19,,0.0058,synthetic_seed
MT,2023,white,non-hisp,f,20-24,,0.01244,synthetic_seed
MT,2023,white,non-hisp,f,25-29,,0.0108,synthetic_seed
MT,2023,white,non-hisp,f,30-34,,0.01268,synthetic_seed
MT,2023,white,non-hisp,f,35-39,,0.00923,synthetic_seed
MT,2023,white,non-hisp,f,40-44,,0.01129,synthetic_seed
MT,2023,white,non-hisp,f,45-49,,0.00654,synthetic_seed
MT,2023,white,non-hisp,f,50-54,,0.00563,synthetic_seed
MT,2023,white,non-hisp,f,55-59,,0.00266,synthetic_seed
MT,2023,white,non-hisp,f,60-64,,0.00201,synthetic_seed
MT,2023,white,non-hisp,f,65-69,,0.00201,synthetic_seed
MT,2023,white,non-hisp,f,70-74,,0.00251,synthetic_seed
MT,2023,white,non-hisp,f,75-79,,0.00279,synthetic_seed
MT,2023,white,non-hisp,f,80-84,,0.00228,synthetic_seed
MT,2023,white,non-hisp,f,85+,,0.00224,synthetic_seed
MT,2023,white,hisp,m,0-4,,0.00214,synthetic_seed
MT,2023,white,hisp,m,5-9,,0.00271,synthetic_seed
MT,2023,white,hisp,m,10-14,,0.00234,synthetic_seed
MT,2023,white,hisp,m,15-19,,0.00818,synthetic_seed
MT,2023,white,hisp,m,20-24,,0.00873,synthetic_seed
MT,2023,white,hisp,m,25-29,,0.01031,synthetic_seed
MT,2023,white,hisp,m,30-34,,0.0155,synthetic_seed
MT,2023,white,hisp,m,35-39,,0.01394,synthetic_seed
MT,2023,white,hisp,m,40-44,,0.01161,synthetic_seed
MT,2023,white,hisp,m,45-49,,0.00577,synthetic_seed
MT,2023,white,hisp,m,50-54,,0.00552,synthetic_seed
MT,2023,white,hisp,m,55-59,,0.00288,synthetic_seed
MT,2023,white,hisp,m,60-64,,0.00143,synthetic_seed
MT,2023,white,hisp,m,65-69,,0.00254,synthetic_seed
MT,2023,white,hisp,m,70-74,,0.00239,synthetic_seed
MT,2023,white,hisp,m,75-79,,0.0025,synthetic_seed
MT,2023,white,hisp,m,80-84,,0.00273,synthetic_seed
MT,2023,white,hisp,m,85+,,0.00262,synthetic_seed
MT,2023,white,hisp,f,0-4,,0.00195,synthetic_seed
MT,2023,white,hisp,f,5-9,,0.00204,synthetic_seed
MT,2023,white,hisp,f,10-14,,0.00211,synthetic_seed
MT,2023,white,hisp,f,15-19,,0.00653,synthetic_seed
MT,2023,white,hisp,f,20-24,,0.01095,synthetic_seed
MT,2023,white,hisp,f,25-29,,0.00859,synthetic_seed
MT,2023,white,hisp,f,30-34,,0.01077,synthetic_seed
MT,2023,white,hisp,f,35-39,,0.01281,synthetic_seed
MT,2023,white,hisp,f,40-44,,0.0142,synthetic_seed
MT,2023,white,hisp,f,45-49,,0.00703,synthetic_seed
MT,2023,white,hisp,f,50-54,,0.00543,synthetic_seed
MT,2023,white,hisp,f,55-59,,0.00206,synthetic_seed
MT,2023,white,hisp,f,60-64,,0.00277,synthetic_seed
MT,2023,white,hisp,f,65-69,,0.00222,synthetic_seed
MT,2023,white,hisp,f,70-74,,0.00197,synthetic_seed
MT,2023,white,hisp,f,75-79,,0.00246,synthetic_seed
MT,2023,white,hisp,f,80-84,,0.00231,synthetic_seed
MT,2023,white,hisp,f,85+,,0.00258,synthetic_seed
MT,2023,black,non-hisp,m,0-4,,0.00195,synthetic_seed
MT,2023,black,non-hisp,m,5-9,,0.00202,synthetic_seed
MT,2023,black,non-hisp,m,10-14,,0.00299,synthetic_seed
MT,2023,black,non-hisp,m,15-19,,0.00404,synthetic_seed
MT,2023,black,non-hisp,m,20-24,,0.01082,synthetic_seed
MT,2023,black,non-hisp,m,25-29,,0.01161,synthetic_seed
MT,2023,black,non-hisp,m,30-34,,0.01179,synthetic_seed
MT,2023,black,non-hisp,m,35-39,,0.01388,synthetic_seed
MT,2023,black,non-hisp,m,40-44,,0.00997,synthetic_seed
MT,2023,black,non-hisp,m,45-49,,0.00596,synthetic_seed
MT,2023,black,non-hisp,m,50-54,,0.00771,synthetic_seed
MT,2023,black,non-hisp,m,55-59,,0.00269,synthetic_seed
MT,2023,black,non-hisp,m,60-64,,0.00242,synthetic_seed
MT,2023,black,non-hisp,m,65-69,,0.00212,synthetic_seed
MT,2023,black,non-hisp,m,70-74,,0.00209,synthetic_seed
MT,2023,black,non-hisp,m,75-79,,0.002,synthetic_seed
MT,2023,black,non-hisp,m,80-84,,0.00289,synthetic_seed
MT,2023,black,non-hisp,m,85+,,0.00189,synthetic_seed
MT,2023,black,non-hisp,f,0-4,,0.00287,synthetic_seed
MT,2023,black,non-hisp,f,5-9,,0.00179,synthetic_seed
MT,2023,black,non-hisp,f,10-14,,0.00248,synthetic_seed
MT,2023,black,non-hisp,f,15-19,,0.00661,synthetic_seed
MT,2023,black,non-hisp,f,20-24,,0.0105,synthetic_seed
MT,2023,black,non-hisp,f,25-29,,0.01143,synthetic_seed
MT,2023,black,non-hisp,f,30-34,,0.01251,synthetic_seed
MT,2023,black,non-hisp,f,35-39,,0.01108,synthetic_seed
MT,2023,black,non-hisp,f,40-44,,0.01229,synthetic_seed
MT,2023,black,non-hisp,f,45-49,,0.00622,synthetic_seed
MT,2023,black,non-hisp,f,50-54,,0.00605,synthetic_seed
MT,2023,black,non-hisp,f,55-59,,0.00229,synthetic_seed
MT,2023,black,non-hisp,f,60-64,,0.00207,synthetic_seed
MT,2023,black,non-hisp,f,65-69,,0.00315,synthetic_seed
MT,2023,black,non-hisp,f,70-74,,0.00228,synthetic_seed
MT,2023,black,non-hisp,f,75-79,,0.00204,synthetic_seed
MT,2023,black,non-hisp,f,80-84,,0.00223,synthetic_seed
MT,2023,black,non-hisp,f,85+,,0.00225,synthetic_seed
MT,2023,black,hisp,m,0-4,,0.00225,synthetic_seed
MT,2023,black,hisp,m,5-9,,0.00278,synthetic_seed
MT,2023,black,hisp,m,10-14,,0.00283,synthetic_seed
